Id,SalePrice
1771,141849.5
1772,135438.0
1773,143163.57
1774,133299.52
1775,130322.5
1776,117626.04
1777,117863.1
1778,131140.5
1779,112870.73
1780,189703.68
1781,130018.18
1782,100959.91
1783,128539.67
1784,100794.82
1785,117171.7
1786,149227.665
1787,162806.82
1788,61775.26
1789,97215.57
1790,82510.02
1791,178937.76
1792,154497.62
1793,142130.93
1794,140524.25
1795,138181.5
1796,123301.16
1797,116910.73
1798,120990.69
1799,108360.97
1800,127783.5
1801,125019.51
1802,154513.75
1803,150969.7
1804,140925.4
1805,135357.25
1806,116315.71
1807,139716.0
1808,120630.08
1809,127412.29
1810,147438.66
1811,116948.07
1812,121776.3
1813,122268.54
1814,104207.16
1815,65488.66
1816,98457.34
1817,133934.18
1818,133759.74
1819,116322.91
1820,77018.16
1821,117121.4
1822,150316.49
1823,62753.64
1824,138496.0
1825,128361.8
1826,97428.47
1827,109298.745
1828,135732.05
1829,112450.86
1830,147811.8
1831,174540.75
1832,112083.38
1833,146259.75
1834,137977.49
1835,192388.9
1836,124902.71
1837,109727.8
1838,136328.72
1839,92545.04
1840,163179.12
1841,149004.385
1842,89052.04
1843,145051.25
1844,135944.3
1845,137262.68
1846,154868.75
1847,155562.5
1848,66118.33
1849,128518.08
1850,129650.705
1851,151010.84
1852,126957.875
1853,131806.78
1854,180676.075
1855,146905.37
1856,226836.47
1857,165795.84
1858,142413.06
1859,121651.79
1860,154082.01
1861,123359.02
1862,286846.36
1863,286761.76
1864,286761.76
1865,313692.955
1866,324242.365
1867,240919.365
1868,306289.2
1869,201538.76
1870,253851.69
1871,257589.0
1872,176895.7
1873,233997.17
1874,138248.5
1875,198828.28
1876,197305.4
1877,204010.665
1878,214694.48
1879,133345.4
1880,136799.13
1881,243130.87
1882,249578.58
1883,197118.185
1884,223258.22
1885,252654.355
1886,297943.54
1887,202392.24
1888,273572.56
1889,170073.34
1890,135334.435
1891,138795.25
1892,114886.41
1893,133313.5
1894,136261.2
1895,148375.12
1896,123879.66
1897,118679.33
1898,104119.04
1899,127739.97
1900,153672.5
1901,174741.14
1902,139171.14
1903,227084.96
1904,137440.5
1905,189325.25
1906,150456.77
1907,208588.67
1908,112127.5
1909,129921.45
1910,123329.3
1911,195383.6
1912,251991.88
1913,144652.71
1914,65180.2
1915,323257.55
1916,70507.97
1917,247858.715
1918,136526.58
1919,157613.37
1920,162877.32
1921,414477.56
1922,323142.835
1923,206019.2
1924,240579.42
1925,222096.42
1926,390850.39
1927,138151.0
1928,167521.37
1929,121468.47
1930,129314.33
1931,137211.13
1932,135029.29
1933,163729.5
1934,180099.9
1935,174710.625
1936,184398.8
1937,178251.05
1938,167455.08
1939,256980.33
1940,199440.775
1941,177477.85
1942,189445.1
1943,199785.315
1944,315935.26
1945,360804.79
1946,157703.64
1947,310612.125
1948,170735.35
1949,249307.51
1950,191820.485
1951,269776.92
1952,245078.04
1953,167047.66
1954,206052.0
1955,130368.85
1956,275308.53
1957,169216.25
1958,305760.74
1959,138022.54
1960,114166.36
1961,118240.03
1962,94811.5
1963,96846.5
1964,113682.11
1965,151487.15
1966,156183.75
1967,294603.57
1968,406193.24
1969,377796.07
1970,427266.28
1971,409454.53
1972,355810.695
1973,259295.75
1974,316913.03
1975,447194.43
1976,277113.46
1977,363583.89
1978,353400.925
1979,335647.86
1980,193068.465
1981,321851.065
1982,237342.63
1983,223677.77
1984,173431.275
1985,211097.57
1986,220084.49
1987,184102.78
1988,175625.25
1989,186047.8
1990,223519.74
1991,222737.2
1992,218499.74
1993,174946.725
1994,250894.975
1995,183546.885
1996,252565.67
1997,327292.905
1998,359482.85
1999,254547.85
2000,306281.15
2001,265889.83
2002,246624.05
2003,258594.125
2004,269462.55
2005,233177.41
2006,224388.75
2007,243382.69
2008,214357.0
2009,190097.1
2010,191404.36
2011,147943.56
2012,181380.015
2013,180299.065
2014,180967.4
2015,194507.125
2016,188684.3
2017,206368.12
2018,122944.24
2019,132920.96
2020,123248.82
2021,118539.16
2022,180499.35
2023,152066.77
2024,216790.0
2025,352725.58
2026,184347.23
2027,145600.995
2028,152013.92
2029,165424.33
2030,269744.095
2031,244924.095
2032,256344.76
2033,272131.95
2034,164572.65
2035,215557.89
2036,186315.63
2037,188671.85
2038,324861.15
2039,212675.56
2040,372656.56
2041,288933.47
2042,208994.99
2043,170709.07
2044,174781.49
2045,237112.56
2046,135620.475
2047,153757.03
2048,133030.03
2049,136270.92
2050,170073.0
2051,100466.97
2052,142146.75
2053,144457.25
2054,83915.105
2055,161659.35
2056,127973.16
2057,124410.5
2058,210535.4
2059,137648.43
2060,154237.515
2061,171050.25
2062,138360.25
2063,111087.87
2064,141884.37
2065,117404.5
2066,175503.2
2067,117338.38
2068,135542.51
2069,89672.4
2070,110542.84
2071,96672.29
2072,146565.525
2073,135251.08
2074,181115.385
2075,145149.5
2076,121354.72
2077,148282.25
2078,126566.4
2079,133517.5
2080,113422.22
2081,122198.04
2082,136103.5
2083,146233.34
2084,109345.33
2085,133356.8
2086,121140.61
2087,122228.38
2088,113549.08
2089,89651.04
2090,132190.97
2091,124586.63
2092,133546.58
2093,142136.51
2094,149979.75
2095,141671.24
2096,92014.3
2097,99212.79
2098,152242.82
2099,65819.38
2100,111216.425
2101,125906.64
2102,147948.85
2103,102392.38
2104,124395.83
2105,122485.54
2106,79562.69
2107,250922.29
2108,117717.53
2109,118645.73
2110,125652.46
2111,164841.15
2112,140247.53
2113,122991.75
2114,110638.5
2115,145348.34
2116,113916.945
2117,142377.33
2118,121774.78
2119,105340.59
2120,108466.75
2121,117749.93
2122,107337.84
2123,89646.54
2124,188293.8
2125,138672.18
2126,170670.37
2127,144416.0
2128,128816.16
2129,102728.43
2130,145744.25
2131,155881.21
2132,118432.05
2133,114470.74
2134,117436.17
2135,101553.93
2136,89236.24
2137,123336.39
2138,139852.5
2139,152449.25
2140,135527.0
2141,138035.7
2142,139999.25
2143,145805.08
2144,119238.87
2145,134676.0
2146,149377.12
2147,171470.51
2148,127941.45
2149,136618.0
2150,237038.27
2151,141512.5
2152,163565.0
2153,157724.87
2154,114915.84
2155,122290.61
2156,218144.48
2157,245428.62
2158,225292.615
2159,211596.2
2160,170596.91
2161,251782.45
2162,387366.61
2163,323907.435
2164,261098.78
2165,195955.8
2166,144014.25
2167,202990.3
2168,208575.5
2169,196087.41
2170,221497.235
2171,149932.58
2172,143244.235
2173,175380.34
2174,238197.08
2175,303421.43
2176,335198.2
2177,255321.28
2178,218729.24
2179,145492.25
2180,190935.89
2181,195198.66
2182,230517.55
2183,194815.92
2184,140703.0
2185,125728.26
2186,145835.185
2187,150437.0
2188,158066.99
2189,194818.12
2190,92385.5
2191,95203.37
2192,101415.16
2193,99505.25
2194,98317.0
2195,113964.16
2196,111214.195
2197,115121.92
2198,160526.45
2199,159330.03
2200,126378.5
2201,137306.01
2202,211614.96
2203,166499.61
2204,164759.59
2205,110490.25
2206,131796.75
2207,226350.1
2208,229206.8
2209,191936.22
2210,116341.1
2211,116953.33
2212,114246.41
2213,101767.55
2214,137721.26
2215,98354.895
2216,151810.75
2217,79519.16
2218,97678.47
2219,74425.23
2220,74182.57
2221,322167.41
2222,262223.53
2223,293524.95
2224,217828.08
2225,141916.6
2226,181239.15
2227,215244.3
2228,283402.51
2229,237440.29
2230,161020.04
2231,221614.01
2232,176951.5
2233,169202.14
2234,240255.01
2235,191026.74
2236,286077.225
2237,367900.26
2238,208466.52
2239,133337.8
2240,168298.83
2241,153165.0
2242,137944.25
2243,130811.225
2244,98084.5
2245,90167.61
2246,141432.5
2247,100288.0
2248,123520.5
2249,126938.0
2250,138238.83
2251,122074.68
2252,183253.11
2253,161863.015
2254,176258.9
2255,190754.3
2256,182115.225
2257,193756.53
2258,180124.205
2259,175783.85
2260,156876.82
2261,187462.225
2262,212157.73
2263,336675.47
2264,415253.0
2265,169766.86
2266,277651.19
2267,361653.57
2268,366702.525
2269,164713.25
2270,185533.025
2271,261140.68
2272,205362.28
2273,164434.31
2274,169384.72
2275,167576.0
2276,167548.4
2277,184090.39
2278,160987.81
2279,125525.17
2280,120179.82
2281,173709.82
2282,175739.26
2283,95829.5
2284,114179.0
2285,151063.24
2286,131275.75
2287,325280.03
2288,274111.41
2289,370528.325
2290,417321.98
2291,321214.26
2292,409661.93
2293,464261.97
2294,401591.87
2295,428908.56
2296,274267.53
2297,312071.58
2298,304698.79
2299,378367.93
2300,326702.03
2301,286137.52
2302,236581.15
2303,244254.255
2304,252761.545
2305,181427.96
2306,181229.96
2307,181245.67
2308,215695.315
2309,281338.88
2310,223384.73
2311,192066.535
2312,176013.91
2313,173811.315
2314,171708.5
2315,174804.035
2316,184314.57
2317,179309.11
2318,176038.435
2319,179003.86
2320,187132.99
2321,243006.71
2322,168435.825
2323,181185.34
2324,171957.34
2325,221345.79
2326,171127.01
2327,212140.78
2328,221642.37
2329,180921.3
2330,176301.0
2331,354559.63
2332,407364.23
2333,308114.11
2334,262688.495
2335,266139.215
2336,335650.09
2337,200698.39
2338,268999.67
2339,230608.24
2340,387865.62
2341,221638.38
2342,234522.61
2343,226934.46
2344,233378.37
2345,248457.445
2346,213521.085
2347,192217.795
2348,224971.1
2349,168399.74
2350,293311.85
2351,259004.74
2352,245048.94
2353,206382.44
2354,128034.8
2355,159373.83
2356,150915.33
2357,200834.7
2358,196095.4
2359,121724.82
2360,119811.41
2361,137407.5
2362,272459.87
2363,139547.35
2364,153140.16
2365,214340.23
2366,186756.92
2367,218745.66
2368,201915.73
2369,218197.69
2370,162967.33
2371,166348.5
2372,171824.69
2373,270735.25
2374,312829.46
2375,239577.93
2376,281216.95
2377,317591.68
2378,142678.0
2379,199318.72
2380,145778.84
2381,158311.5
2382,196618.9
2383,225343.06
2384,237705.07
2385,150377.5
2386,141986.75
2387,138609.595
2388,102545.0
2389,128460.18
2390,139059.21
2391,134479.0
2392,110750.03
2393,165112.1
2394,142968.0
2395,207381.2
2396,149039.04
2397,195715.74
2398,123948.03
2399,68119.94
2400,62916.77
2401,115369.45
2402,135151.0
2403,130543.155
2404,151216.0
2405,157735.5
2406,136539.45
2407,129384.5
2408,137182.8
2409,137782.05
2410,170964.12
2411,122438.83
2412,156165.92
2413,138745.375
2414,135484.5
2415,131665.215
2416,126518.75
2417,128766.91
2418,123986.08
2419,127237.34
2420,125065.51
2421,147981.5
2422,115721.62
2423,125049.79
2424,145909.33
2425,174493.4
2426,129387.76
2427,133545.47
2428,176226.05
2429,114413.49
2430,128981.59
2431,114089.25
2432,134935.5
2433,145219.25
2434,145953.25
2435,153013.0
2436,101786.87
2437,113694.31
2438,123695.0
2439,110617.575
2440,123983.37
2441,108195.65
2442,105054.275
2443,115039.93
2444,125958.3
2445,95850.71
2446,135650.62
2447,220733.87
2448,139377.37
2449,112076.76
2450,150509.5
2451,126371.09
2452,219675.69
2453,100922.9
2454,123384.57
2455,110267.47
2456,140623.67
2457,120631.54
2458,113194.58
2459,109298.88
2460,149812.15
2461,119149.92
2462,133498.54
2463,118416.2
2464,152792.25
2465,129647.6
2466,119601.34
2467,171557.725
2468,92337.89
2469,95131.8
2470,179862.4
2471,214061.14
2472,175678.8
2473,120813.27
2474,105081.46
2475,238008.87
2476,116941.08
2477,134189.0
2478,166531.87
2479,123122.5
2480,139717.95
2481,128116.83
2482,134051.86
2483,116378.26
2484,121730.37
2485,117952.09
2486,156313.37
2487,184703.3
2488,169161.795
2489,150931.32
2490,153921.49
2491,98160.15
2492,193821.4
2493,138192.23
2494,160094.83
2495,112555.84
2496,223367.13
2497,145778.08
2498,117651.45
2499,94067.0
2500,126591.25
2501,130727.02
2502,145622.21
2503,105561.33
2504,180298.7
2505,216876.11
2506,256982.84
2507,330259.045
2508,253191.72
2509,220619.33
2510,227353.61
2511,188865.645
2512,215994.9
2513,218424.12
2514,225950.81
2515,152106.5
2516,154103.34
2517,133768.75
2518,145452.15
2519,224414.62
2520,209834.5
2521,193862.345
2522,220462.07
2523,133278.1
2524,139802.8
2525,144028.75
2526,142654.5
2527,115050.16
2528,128361.9
2529,131937.23
2530,110563.56
2531,247956.48
2532,227768.135
2533,201052.15
2534,242512.98
2535,292422.79
2536,220495.62
2537,222692.52
2538,186265.2
2539,188894.165
2540,177475.3
2541,184458.725
2542,167592.91
2543,128279.09
2544,133761.19
2545,127082.82
2546,149508.2
2547,139520.25
2548,154763.405
2549,164691.785
2550,357014.74
2551,142940.75
2552,121444.32
2553,88627.0
2554,120047.7
2555,112442.01
2556,110274.66
2557,119591.46
2558,155639.1
2559,136696.34
2560,122398.78
2561,145809.0
2562,126925.87
2563,143805.45
2564,173556.9
2565,123884.93
2566,143791.48
2567,128850.87
2568,186759.62
2569,201009.99
2570,115938.5
2571,175402.72
2572,187631.63
2573,237865.82
2574,287793.94
2575,127961.37
2576,130568.9
2577,159577.39
2578,93635.0
2579,73634.33
2580,134215.64
2581,135754.64
2582,116757.26
2583,260890.97
2584,160640.74
2585,172803.51
2586,202737.165
2587,206479.34
2588,156131.6
2589,144323.35
2590,244725.06
2591,209244.25
2592,232972.785
2593,256689.23
2594,191991.765
2595,207383.74
2596,331811.73
2597,175010.99
2598,271298.81
2599,304820.45
2600,157266.72
2601,132823.76
2602,87681.5
2603,91457.0
2604,85341.5
2605,83116.0
2606,144747.2
2607,171957.24
2608,187495.9
2609,162169.45
2610,116639.83
2611,147844.72
2612,153424.115
2613,125701.0
2614,128282.25
2615,150122.87
2616,133668.16
2617,165817.24
2618,175599.5
2619,232949.98
2620,180161.0
2621,184790.9
2622,186398.9
2623,241853.08
2624,272285.31
2625,321283.65
2626,164230.9
2627,180333.375
2628,389648.01
2629,493977.16
2630,333925.46
2631,440237.35
2632,379849.22
2633,302780.635
2634,380011.24
2635,147437.0
2636,202672.5
2637,168454.5
2638,254185.22
2639,183942.0
2640,152501.0
2641,110254.5
2642,174183.74
2643,105936.83
2644,126799.1
2645,95225.5
2646,92301.5
2647,93668.0
2648,139552.84
2649,145059.84
2650,155516.24
2651,151046.64
2652,416120.45
2653,255833.01
2654,264215.39
2655,367715.93
2656,302264.07
2657,326544.055
2658,283474.34
2659,298839.02
2660,323199.165
2661,325859.36
2662,352350.88
2663,279029.46
2664,279248.39
2665,307013.52
2666,280758.145
2667,171794.765
2668,179670.035
2669,177887.87
2670,283492.51
2671,180290.295
2672,185883.625
2673,202795.22
2674,202705.31
2675,172240.55
2676,185702.795
2677,197945.2
2678,256157.54
2679,283254.36
2680,274923.67
2681,402690.92
2682,316333.54
2683,484462.0
2684,305069.96
2685,329024.59
2686,261393.99
2687,325202.91
2688,228344.57
2689,209119.595
2690,476457.96
2691,190274.5
2692,139589.8
2693,189765.72
2694,134315.6
2695,191852.745
2696,186722.285
2697,191960.73
2698,197330.3
2699,174645.5
2700,169472.95
2701,147561.865
2702,116385.08
2703,138509.54
2704,144754.75
2705,126676.41
2706,120232.58
2707,122019.58
2708,136361.83
2709,117514.75
2710,124179.07
2711,287661.71
2712,372697.27
2713,179960.31
2714,147268.24
2715,174400.7
2716,167001.28
2717,177545.61
2718,229234.33
2719,153763.25
2720,163818.45
2721,144406.0
2722,168388.3
2723,143735.25
2724,128480.0
2725,135054.0
2726,147355.515
2727,161862.5
2728,167764.0
2729,161050.25
2730,145406.5
2731,117299.25
2732,115138.84
2733,164904.135
2734,143510.32
2735,132175.75
2736,139325.99
2737,124174.0
2738,133767.505
2739,160900.59
2740,131273.51
2741,150403.25
2742,151726.4
2743,149118.08
2744,146095.5
2745,137436.5
2746,134096.35
2747,154876.22
2748,124659.445
2749,127946.75
2750,134974.875
2751,130486.1
2752,249311.9
2753,156741.6
2754,195914.68
2755,126051.015
2756,98611.05
2757,78692.43
2758,88398.63
2759,154147.32
2760,138277.595
2761,146082.25
2762,146818.0
2763,195583.5
2764,164670.3
2765,264070.89
2766,137402.34
2767,91199.25
2768,131180.22
2769,130390.84
2770,157952.5
2771,121675.0
2772,125160.5
2773,151394.74
2774,137454.0
2775,133285.87
2776,146374.91
2777,150793.5
2778,139678.5
2779,124416.43
2780,107791.3
2781,100143.63
2782,96756.68
2783,109175.83
2784,127765.35
2785,139314.43
2786,77391.94
2787,115586.87
2788,89676.17
2789,220550.17
2790,103103.66
2791,115522.62
2792,77600.57
2793,154980.82
2794,108699.64
2795,117328.96
2796,101974.25
2797,180911.1
2798,134885.46
2799,113039.51
2800,82011.18
2801,112800.67
2802,136954.0
2803,147489.275
2804,155106.25
2805,95372.3
2806,88384.75
2807,154885.9
2808,149811.37
2809,132692.5
2810,139085.0
2811,158836.08
2812,142333.75
2813,148742.475
2814,151212.355
2815,103514.46
2816,250879.64
2817,128287.16
2818,129632.33
2819,175619.105
2820,138364.75
2821,108910.38
2822,183552.77
2823,222298.68
2824,175843.0
2825,159647.74
2826,135648.8
2827,143272.21
2828,196671.6
2829,163883.51
2830,241233.52
2831,190242.14
2832,211292.1
2833,282201.785
2834,221115.315
2835,220270.325
2836,196421.975
2837,174818.04
2838,145986.75
2839,182168.95
2840,191328.83
2841,206641.62
2842,220818.635
2843,147134.42
2844,157773.0
2845,126272.0
2846,213945.4
2847,201985.2
2848,222376.335
2849,210902.355
2850,273099.04
2851,233413.635
2852,226345.35
2853,226960.26
2854,140029.5
2855,196686.51
2856,209536.57
2857,191447.48
2858,198433.055
2859,143232.04
2860,128998.75
2861,138908.2
2862,190779.93
2863,127295.66
2864,259933.145
2865,140568.25
2866,134739.0
2867,92679.37
2868,120068.25
2869,123818.84
2870,158371.64
2871,111986.42
2872,62919.99
2873,116128.0
2874,141321.71
2875,115890.89
2876,159949.15
2877,142952.3
2878,170821.5
2879,146886.46
2880,106925.54
2881,142881.23
2882,155882.1
2883,167587.2
2884,187558.71
2885,179008.09
2886,184702.87
2887,105233.0
2888,126675.3
2889,73848.5
2890,88806.6
2891,137120.0
2892,64880.25
2893,120987.76
2894,61651.75
2895,308719.3
2896,294880.85
2897,192504.0
2898,148860.905
2899,229432.12
2900,156319.24
2901,182772.37
2902,175962.51
2903,350347.01
2904,330653.72
2905,109391.6
2906,209130.43
2907,116164.62
2908,128952.75
2909,138641.34
2910,83459.0
2911,86911.5
2912,152418.15
2913,87453.33
2914,81866.0
2915,82694.0
2916,86509.5
2917,152157.74
2918,118695.8
2919,234724.88
