Id,SalePrice
1904,140000
1905,140000
1906,135000
1907,140000
1908,151000
1909,124000
1910,124000
1911,164000
1912,190000
1913,140000
1914,68500
1915,275000
1916,115000
1917,250000
1918,135000
1919,140000
1920,250000
1921,385000
1922,315500
1923,164000
1924,260000
1925,230000
1926,385000
1927,110000
1928,190000
1929,125000
1930,144000
1931,144000
1932,185000
1933,140000
1934,185000
1935,178000
1936,185000
1937,127000
1938,165000
1939,190000
1940,172500
1941,185000
1942,190000
1943,180000
1944,250000
1945,250000
1946,140000
1947,190000
1948,140000
1949,275000
1950,207500
1951,190000
1952,190000
1953,140000
1954,190000
1955,140000
1956,168000
1957,140000
1958,250000
1959,140000
1960,135000
1961,110000
1962,118000
1963,130000
1964,118000
1965,148500
1966,140000
1967,250000
1968,385000
1969,250000
1970,250000
1971,385000
1972,250000
1973,250000
1974,250000
1975,611657
1976,250000
1977,260000
1978,228000
1979,250000
1980,260000
1981,315500
1982,185000
1983,176000
1984,190000
1985,190000
1986,190000
1987,160000
1988,178900
1989,190000
1990,230000
1991,230000
1992,190000
1993,178000
1994,190000
1995,190000
1996,190000
1997,250000
1998,385000
1999,190000
2000,250000
2001,250000
2002,250000
2003,250000
2004,250000
2005,190000
2006,250580
2007,250000
2008,185000
2009,190000
2010,190000
2011,84500
2012,155000
2013,190000
2014,185000
2015,190000
2016,250000
2017,190000
2018,140000
2019,110000
2020,125000
2021,115000
2022,170000
2023,140000
2024,260000
2025,250000
2026,173000
2027,151000
2028,151000
2029,155000
2030,286000
2031,185000
2032,190000
2033,180000
2034,160000
2035,190000
2036,172500
2037,172500
2038,250000
2039,160000
2040,190000
2041,190000
2042,180000
2043,140000
2044,140000
2045,190000
2046,143000
2047,175000
2048,155000
2049,136500
2050,190000
2051,100000
2052,140000
2053,135000
2054,115000
2055,140000
2056,115000
2057,135000
2058,190000
2059,135000
2060,140000
2061,140000
2062,139000
2063,110000
2064,140000
2065,140000
2066,140000
2067,115000
2068,141000
2069,110000
2070,115000
2071,86000
2072,105000
2073,140000
2074,140000
2075,140000
2076,110000
2077,135000
2078,127000
2079,140000
2080,135000
2081,135000
2082,141000
2083,140000
2084,115000
2085,135000
2086,155000
2087,135000
2088,139000
2089,86000
2090,135000
2091,135000
2092,140000
2093,140000
2094,135000
2095,140000
2096,115000
2097,124000
2098,140000
2099,68500
2100,140000
2101,140000
2102,135000
2103,110000
2104,140000
2105,115000
2106,140000
2107,100000
2108,115000
2109,135000
2110,135000
2111,140000
2112,135000
2113,118000
2114,139000
2115,135000
2116,135000
2117,140000
2118,135000
2119,113000
2120,135000
2121,135000
2122,110000
2123,115000
2124,140000
2125,140000
2126,140000
2127,135000
2128,135000
2129,79900
2130,140000
2131,140000
2132,140000
2133,115000
2134,135000
2135,79900
2136,115000
2137,135000
2138,140000
2139,147000
2140,135000
2141,112000
2142,135000
2143,144000
2144,125000
2145,125000
2146,135000
2147,145000
2148,140000
2149,110000
2150,190000
2151,135000
2152,147000
2153,135000
2154,115000
2155,135000
2156,290000
2157,190000
2158,190000
2159,192140
2160,185000
2161,250000
2162,385000
2163,315500
2164,250000
2165,140000
2166,140000
2167,180000
2168,190000
2169,190000
2170,250000
2171,172500
2172,140000
2173,190000
2174,190000
2175,250000
2176,324000
2177,250000
2178,190000
2179,149300
2180,235000
2181,190000
2182,250000
2183,176000
2184,135000
2185,175000
2186,140000
2187,140000
2188,149500
2189,475000
2190,82000
2191,100000
2192,135000
2193,147000
2194,115000
2195,135000
2196,135000
2197,118000
2198,135000
2199,140000
2200,140000
2201,135000
2202,115000
2203,140000
2204,135000
2205,135000
2206,135000
2207,140000
2208,140000
2209,190000
2210,124000
2211,115000
2212,115000
2213,115000
2214,140000
2215,135000
2216,135000
2217,145000
2218,132000
2219,139000
2220,115000
2221,275000
2222,275000
2223,250000
2224,250000
2225,126000
2226,180000
2227,190000
2228,250000
2229,190000
2230,180000
2231,250000
2232,171000
2233,135000
2234,180000
2235,180000
2236,190000
2237,325000
2238,206300
2239,147000
2240,130000
2241,52500
2242,110000
2243,127000
2244,118000
2245,118000
2246,135000
2247,97000
2248,115000
2249,130000
2250,110000
2251,135000
2252,140000
2253,165000
2254,140000
2255,143000
2256,185000
2257,230000
2258,140000
2259,178900
2260,141000
2261,140000
2262,180000
2263,250000
2264,423000
2265,235000
2266,190000
2267,275000
2268,250000
2269,167000
2270,190000
2271,190000
2272,187500
2273,140000
2274,140000
2275,105000
2276,140000
2277,170000
2278,140000
2279,115000
2280,135000
2281,130000
2282,270000
2283,118000
2284,118000
2285,130000
2286,125000
2287,250000
2288,250000
2289,250000
2290,250000
2291,290000
2292,250000
2293,385000
2294,235000
2295,385000
2296,190000
2297,250000
2298,250000
2299,250000
2300,250000
2301,250000
2302,250000
2303,190000
2304,250000
2305,171900
2306,171900
2307,180000
2308,171900
2309,190000
2310,176485
2311,196000
2312,190000
2313,190000
2314,178000
2315,176000
2316,192140
2317,157000
2318,190000
2319,185000
2320,176000
2321,174000
2322,159895
2323,143000
2324,180000
2325,190000
2326,149500
2327,230000
2328,230000
2329,185000
2330,180000
2331,250000
2332,290000
2333,290000
2334,250000
2335,190000
2336,290000
2337,250580
2338,250000
2339,190000
2340,340000
2341,190000
2342,190000
2343,190000
2344,190000
2345,250000
2346,176485
2347,176485
2348,190000
2349,190000
2350,250000
2351,190000
2352,250000
2353,250000
2354,147000
2355,84500
2356,145000
2357,190000
2358,190000
2359,127000
2360,135000
2361,140000
2362,250000
2363,187500
2364,140000
2365,185000
2366,155000
2367,130000
2368,180000
2369,130000
2370,155000
2371,177000
2372,176000
2373,185000
2374,340000
2375,151000
2376,385000
2377,385000
2378,140000
2379,140000
2380,140000
2381,110000
2382,170000
2383,190000
2384,180000
2385,140000
2386,135000
2387,135000
2388,90000
2389,140000
2390,135000
2391,140000
2392,110000
2393,140000
2394,140000
2395,140000
2396,135000
2397,143000
2398,110000
2399,86000
2400,86000
2401,130000
2402,135000
2403,140000
2404,140000
2405,140000
2406,139000
2407,135000
2408,140000
2409,140000
2410,140000
2411,110000
2412,135000
2413,135000
2414,135000
2415,140000
2416,140000
2417,135000
2418,135000
2419,135000
2420,139000
2421,140000
2422,110000
2423,100000
2424,135000
2425,168000
2426,135000
2427,135000
2428,140000
2429,110000
2430,135000
2431,135000
2432,135000
2433,139000
2434,145000
2435,145000
2436,82000
2437,115000
2438,135000
2439,140000
2440,93000
2441,135000
2442,135000
2443,359100
2444,125500
2445,119000
2446,135000
2447,140000
2448,140000
2449,116000
2450,140000
2451,135000
2452,122500
2453,82000
2454,115000
2455,135000
2456,139000
2457,135000
2458,115000
2459,115000
2460,140000
2461,135000
2462,135000
2463,359100
2464,135000
2465,140000
2466,140000
2467,140000
2468,115000
2469,115000
2470,235000
2471,135000
2472,140000
2473,159000
2474,135000
2475,170000
2476,135000
2477,140000
2478,140000
2479,140000
2480,155000
2481,135000
2482,110000
2483,110000
2484,140000
2485,110000
2486,135000
2487,140000
2488,135000
2489,140000
2490,135000
2491,90000
2492,190000
2493,200500
2494,140000
2495,135000
2496,170000
2497,131500
2498,140000
2499,90000
2500,130000
2501,135000
2502,135000
2503,115000
2504,190000
2505,215000
2506,250000
2507,415298
2508,250000
2509,250000
2510,190000
2511,172500
2512,190000
2513,175000
2514,190000
2515,140000
2516,187500
2517,140000
2518,145000
2519,190000
2520,190000
2521,190000
2522,190000
2523,110000
2524,140000
2525,135000
2526,140000
2527,135000
2528,110000
2529,130000
2530,155000
2531,275000
2532,190000
2533,190000
2534,190000
2535,190000
2536,187500
2537,215000
2538,127000
2539,140000
2540,176485
2541,176000
2542,190000
2543,125000
2544,140000
2545,140000
2546,140000
2547,140000
2548,197000
2549,175000
2550,160000
2551,145000
2552,140000
2553,100000
2554,135000
2555,115000
2556,133900
2557,110000
2558,140000
2559,135000
2560,118000
2561,115000
2562,135000
2563,135000
2564,115000
2565,139600
2566,135000
2567,140000
2568,190000
2569,175000
2570,124000
2571,228000
2572,140000
2573,190000
2574,170000
2575,140000
2576,135000
2577,140000
2578,115000
2579,115000
2580,135000
2581,140000
2582,147000
2583,215000
2584,187500
2585,196000
2586,180000
2587,190000
2588,110000
2589,140000
2590,190000
2591,235000
2592,232000
2593,224000
2594,163000
2595,185000
2596,250000
2597,190000
2598,260000
2599,216837
2600,235000
2601,144000
2602,118000
2603,80000
2604,88000
2605,119500
2606,135000
2607,153000
2608,190000
2609,155000
2610,115000
2611,260000
2612,140000
2613,115000
2614,115000
2615,140000
2616,135000
2617,186700
2618,241500
2619,136500
2620,185000
2621,190000
2622,190000
2623,190000
2624,250000
2625,378500
2626,140000
2627,151000
2628,290000
2629,381000
2630,250000
2631,250000
2632,290000
2633,190000
2634,250000
2635,140000
2636,147000
2637,140000
2638,230000
2639,164000
2640,140000
2641,110000
2642,270000
2643,140000
2644,155000
2645,119500
2646,118000
2647,118000
2648,110000
2649,135000
2650,135000
2651,148500
2652,250000
2653,190000
2654,280000
2655,340000
2656,260000
2657,190000
2658,190000
2659,250000
2660,250000
2661,260000
2662,260000
2663,250000
2664,190000
2665,250000
2666,190000
2667,185000
2668,176000
2669,176485
2670,250000
2671,176000
2672,180000
2673,180000
2674,184000
2675,140000
2676,190000
2677,190000
2678,250000
2679,250000
2680,250000
2681,250000
2682,290000
2683,295000
2684,250000
2685,301000
2686,250000
2687,324000
2688,190000
2689,167000
2690,385000
2691,190000
2692,84500
2693,159000
2694,84500
2695,185000
2696,190000
2697,230000
2698,187500
2699,159000
2700,185000
2701,185000
2702,140000
2703,140000
2704,140000
2705,110000
2706,115000
2707,140000
2708,140000
2709,135000
2710,135000
2711,190000
2712,290000
2713,145000
2714,151000
2715,190000
2716,140000
2717,140000
2718,232000
2719,140000
2720,140000
2721,140000
2722,140000
2723,140000
2724,110000
2725,135000
2726,140000
2727,135000
2728,140000
2729,140000
2730,135000
2731,115000
2732,115000
2733,140000
2734,140000
2735,135000
2736,140000
2737,135000
2738,140000
2739,140000
2740,113000
2741,135000
2742,140000
2743,177000
2744,139000
2745,135000
2746,135000
2747,140000
2748,140000
2749,135000
2750,145000
2751,110000
2752,235000
2753,165000
2754,105000
2755,140000
2756,79900
2757,79900
2758,80000
2759,140000
2760,140000
2761,140000
2762,135000
2763,140000
2764,139600
2765,315000
2766,140000
2767,110000
2768,135000
2769,135000
2770,127000
2771,110000
2772,135000
2773,133900
2774,135000
2775,135000
2776,140000
2777,140000
2778,115000
2779,140000
2780,135000
2781,115000
2782,110000
2783,115000
2784,93000
2785,140000
2786,60000
2787,140000
2788,115000
2789,132000
2790,115000
2791,140000
2792,115000
2793,140000
2794,115000
2795,115000
2796,115000
2797,190000
2798,140000
2799,127000
2800,115000
2801,135000
2802,135000
2803,141000
2804,139600
2805,115000
2806,115000
2807,141000
2808,140000
2809,110000
2810,135000
2811,140000
2812,147000
2813,171000
2814,190000
2815,110000
2816,190000
2817,137000
2818,110000
2819,177000
2820,140000
2821,115000
2822,189000
2823,140000
2824,140000
2825,112000
2826,135000
2827,140000
2828,250000
2829,250000
2830,175000
2831,140000
2832,215000
2833,250000
2834,250000
2835,190000
2836,190000
2837,140000
2838,145000
2839,190000
2840,190000
2841,190000
2842,143000
2843,127000
2844,172500
2845,110000
2846,190000
2847,190000
2848,180000
2849,230000
2850,250000
2851,181000
2852,190000
2853,230000
2854,140000
2855,196000
2856,190000
2857,190000
2858,185000
2859,119000
2860,135000
2861,140000
2862,190000
2863,130000
2864,190000
2865,140000
2866,130000
2867,115000
2868,140000
2869,140000
2870,140000
2871,115000
2872,68500
2873,135000
2874,135000
2875,140000
2876,140000
2877,140000
2878,140000
2879,135000
2880,115000
2881,140000
2882,140000
2883,140000
2884,140000
2885,140000
2886,135000
2887,115000
2888,140000
2889,86000
2890,86000
2891,130000
2892,110000
2893,135000
2894,91300
2895,215000
2896,215000
2897,190000
2898,143000
2899,190000
2900,52500
2901,256000
2902,180000
2903,250000
2904,250000
2905,115000
2906,180000
2907,115000
2908,130000
2909,140000
2910,80000
2911,118000
2912,135000
2913,88000
2914,88000
2915,88000
2916,88000
2917,141000
2918,124000
2919,250000
